caller_routine	caller_package	callee_tag	callee_routine	kind	ref_count
ORMLR1	Order Entry Results Reporting	NOTIF	ORCSIGN	do	1
ORMLR1	Order Entry Results Reporting	OC	ORMLR	do	1
ORMLR1	Order Entry Results Reporting	ORDITEM	ORM	func	1
ORMLR1	Order Entry Results Reporting	PRINTS	ORWD1	do	1
ORMLR1	Order Entry Results Reporting	RELEASE	ORCSAVE2	do	1
ORMLR1	Order Entry Results Reporting	STATUS	ORCSAVE2	do	1
ORMORG	Order Entry Results Reporting	DATES	ORCSAVE2	do	2
ORMORG	Order Entry Results Reporting	NOW	XLFDT	func	2
ORMORG	Order Entry Results Reporting	STATUS	ORCSAVE2	do	5
ORMPS	Order Entry Results Reporting		DIE	do	1
ORMPS	Order Entry Results Reporting	ACTION	ORCSAVE	func	1
ORMPS	Order Entry Results Reporting	ACTV	ORX1	func	1
ORMPS	Order Entry Results Reporting	BACKDOOR	ORDEA	do	1
ORMPS	Order Entry Results Reporting	BDOSTR	ORWDBA3	do	1
ORMPS	Order Entry Results Reporting	CANCEL	ORCSEND	do	1
ORMPS	Order Entry Results Reporting	CHANGED	ORMPS2	func	2
ORMPS	Order Entry Results Reporting	CREATE	ORX1	func	1
ORMPS	Order Entry Results Reporting	DATES	ORCSAVE2	do	5
ORMPS	Order Entry Results Reporting	DELETE	ORCSAVE2	do	1
ORMPS	Order Entry Results Reporting	EN	ORCSAVE	do	1
ORMPS	Order Entry Results Reporting	FINISHED	ORMPS2	func	1
ORMPS	Order Entry Results Reporting	MVT	DGPMOBS	func	1
ORMPS	Order Entry Results Reporting	NOW	XLFDT	func	2
ORMPS	Order Entry Results Reporting	PARENT	ORMPS3	do	1
ORMPS	Order Entry Results Reporting	PRINTS	ORWD1	do	2
ORMPS	Order Entry Results Reporting	QT	ORMPS1	do	1
ORMPS	Order Entry Results Reporting	RELEASE	ORCSAVE2	do	2
ORMPS	Order Entry Results Reporting	REPLCD	ORCACT1	do	1
ORMPS	Order Entry Results Reporting	RESPONSE	ORCSAVE	do	1
ORMPS	Order Entry Results Reporting	RO	ORMPS2	do	3
ORMPS	Order Entry Results Reporting	SETALL	ORDD100	do	2
ORMPS	Order Entry Results Reporting	SIGSTS	ORCSAVE2	do	2
ORMPS	Order Entry Results Reporting	STATUS	ORCSAVE2	do	11
ORMPS	Order Entry Results Reporting	UPD	ORMPS3	do	1
ORMPS	Order Entry Results Reporting	VERIFY	ORCSAVE2	do	1
ORMPS	Order Entry Results Reporting	XTMP	ORMEVNT	do	1
ORMPS	Order Entry Results Reporting	ZSC	ORMPS3	func	1
ORMPS1	Order Entry Results Reporting	ADDFRQCV	ORMBLDP1	func	1
ORMPS1	Order Entry Results Reporting	ASKTITR	ORCDPS3	func	1
ORMPS1	Order Entry Results Reporting	DOSETEXT	ORCDPS2	do	2
ORMPS1	Order Entry Results Reporting	DURATION	ORMPS3	func	2
ORMPS1	Order Entry Results Reporting	FIND	ORM	func	12
ORMPS1	Order Entry Results Reporting	FMDATE	ORM	func	2
ORMPS1	Order Entry Results Reporting	GETDLG1	ORCD	do	3
ORMPS1	Order Entry Results Reporting	ISSUPPLY	ORUTL3	func	1
ORMPS1	Order Entry Results Reporting	IVLIM	ORMPS2	func	1
ORMPS1	Order Entry Results Reporting	NTE	ORMPS3	func	5
ORMPS1	Order Entry Results Reporting	NUMADDS	ORMPS3	func	1
ORMPS1	Order Entry Results Reporting	ORDITEM	ORM	func	3
ORMPS1	Order Entry Results Reporting	RXR	ORMPS	func	3
ORMPS1	Order Entry Results Reporting	UNESC	ORMPS2	func	23
ORMPS1	Order Entry Results Reporting	UNESCARR	ORMPS2	do	2
ORMPS1	Order Entry Results Reporting	URGENCY	ORM	func	1
ORMPS1	Order Entry Results Reporting	ZSC	ORMPS3	func	1
ORMPS2	Order Entry Results Reporting		DIE	do	2
ORMPS2	Order Entry Results Reporting	ACTION	ORCSAVE	func	1
ORMPS2	Order Entry Results Reporting	ADDFRQCV	ORMBLDP1	func	1
ORMPS2	Order Entry Results Reporting	DATES	ORCSAVE2	do	1
ORMPS2	Order Entry Results Reporting	FIND	ORM	func	6
ORMPS2	Order Entry Results Reporting	HL7IVLMT	ORMBLDP1	func	1
ORMPS2	Order Entry Results Reporting	NTE	ORMPS3	func	3
ORMPS2	Order Entry Results Reporting	NTXT	ORMPS3	func	2
ORMPS2	Order Entry Results Reporting	NUMADDS	ORMPS3	func	1
ORMPS2	Order Entry Results Reporting	PRINTS	ORWD1	do	1
ORMPS2	Order Entry Results Reporting	RELEASE	ORCSAVE2	do	1
ORMPS2	Order Entry Results Reporting	RESPONSE	ORCSAVE	do	1
ORMPS2	Order Entry Results Reporting	RXC	ORMPS	func	2
ORMPS2	Order Entry Results Reporting	RXO	ORMPS	func	2
ORMPS2	Order Entry Results Reporting	RXR	ORMPS	func	1
ORMPS2	Order Entry Results Reporting	SIGSTS	ORCSAVE2	do	1
ORMPS2	Order Entry Results Reporting	STATUS	ORCSAVE2	do	1
ORMPS2	Order Entry Results Reporting	UNESC	ORHLESC	func	1
ORMPS2	Order Entry Results Reporting	VALTXT	ORMPS3	func	3
ORMPS2	Order Entry Results Reporting	ZSC	ORMPS3	func	1
ORMPS3	Order Entry Results Reporting		DIE	do	1
ORMPS3	Order Entry Results Reporting	DOSES	ORCACT4	func	2
ORMPS3	Order Entry Results Reporting	EN	ORCSAVE	do	1
ORMPS3	Order Entry Results Reporting	ORDTEXT	ORCSAVE1	do	1
ORMPS3	Order Entry Results Reporting	RELEASE	ORCSAVE2	do	1
ORMPS3	Order Entry Results Reporting	RESP	ORCSAVE2	do	8
ORMPS3	Order Entry Results Reporting	RXO	ORMPS	func	1
ORMPS3	Order Entry Results Reporting	SIGSTS	ORCSAVE2	do	1
ORMPS3	Order Entry Results Reporting	UNESC	ORHLESC	func	2
ORMPS3	Order Entry Results Reporting	UNESC	ORMPS2	func	5
ORMRA	Order Entry Results Reporting		DIE	do	1
ORMRA	Order Entry Results Reporting	ACTION	ORCSAVE	func	2
ORMRA	Order Entry Results Reporting	ACTV	ORX1	func	1
ORMRA	Order Entry Results Reporting	ADD	ORRCACK	do	1
ORMRA	Order Entry Results Reporting	BDOSTR	ORWDBA3	do	1
ORMRA	Order Entry Results Reporting	CANCEL	ORCSEND	do	1
ORMRA	Order Entry Results Reporting	CREATE	ORX1	func	1
ORMRA	Order Entry Results Reporting	DATES	ORCSAVE2	do	2
ORMRA	Order Entry Results Reporting	DELETE	ORCSAVE2	do	1
ORMRA	Order Entry Results Reporting	EN	ORCSAVE	do	1
ORMRA	Order Entry Results Reporting	FMDATE	ORM	func	4
ORMRA	Order Entry Results Reporting	GETDLG1	ORCD	do	1
ORMRA	Order Entry Results Reporting	NOW	XLFDT	func	3
ORMRA	Order Entry Results Reporting	ORDITEM	ORM	func	1
ORMRA	Order Entry Results Reporting	PRECERT	ORWPFSS2	do	2
ORMRA	Order Entry Results Reporting	PRINTS	ORWD1	do	3
ORMRA	Order Entry Results Reporting	RELEASE	ORCSAVE2	do	3
ORMRA	Order Entry Results Reporting	RESPONSE	ORCSAVE	do	1
ORMRA	Order Entry Results Reporting	SIGSTS	ORCSAVE2	do	2
ORMRA	Order Entry Results Reporting	STATUS	ORCSAVE2	do	9
ORMRA	Order Entry Results Reporting	SWSTAT	IBBAPI	func	2
ORMRA	Order Entry Results Reporting	UP	XLFSTR	func	1
ORMSD	Order Entry Results Reporting		DIE	do	2
ORMSD	Order Entry Results Reporting	ACTION	ORCSAVE	func	1
ORMSD	Order Entry Results Reporting	CANCEL	ORCSEND	do	1
ORMSD	Order Entry Results Reporting	DATES	ORCSAVE2	do	2
ORMSD	Order Entry Results Reporting	EN	ORB3	do	1
ORMSD	Order Entry Results Reporting	EN	ORERR	do	3
ORMSD	Order Entry Results Reporting	GETDLG1	ORCD	do	1
ORMSD	Order Entry Results Reporting	HL7TFM	XLFDT	func	3
ORMSD	Order Entry Results Reporting	MSG	XQOR	do	2
ORMSD	Order Entry Results Reporting	MSH	ORMBLD	func	2
ORMSD	Order Entry Results Reporting	NOW	XLFDT	func	3
ORMSD	Order Entry Results Reporting	RELEASE	ORCSAVE2	do	1
ORMSD	Order Entry Results Reporting	RESPONSE	ORCSAVE	do	1
ORMSD	Order Entry Results Reporting	SETALL	ORDD100	do	1
ORMSD	Order Entry Results Reporting	SIGSTS	ORCSAVE2	do	1
ORMSD	Order Entry Results Reporting	STATUS	ORCSAVE2	do	4
ORMSD	Order Entry Results Reporting	UNESC	ORHLESC	func	1
ORMTIM01	Order Entry Results Reporting		%DT	do	2
ORMTIM01	Order Entry Results Reporting	ACT	OCXOTIME	do	1
ORMTIM01	Order Entry Results Reporting	ACTIVE	ORMEVNT	do	1
ORMTIM01	Order Entry Results Reporting	CLEANUP	ORRDI2	do	1
ORMTIM01	Order Entry Results Reporting	DELEXP	ORB3F1	do	1
ORMTIM01	Order Entry Results Reporting	EN	OCXOPURG	do	1
ORMTIM01	Order Entry Results Reporting	EN	OCXOTIME	do	1
ORMTIM01	Order Entry Results Reporting	EXP	OCXOTIME	do	1
ORMTIM01	Order Entry Results Reporting	EXP	ORB3F1	do	1
ORMTIM01	Order Entry Results Reporting	EXP	ORMEVNT	do	1
ORMTIM01	Order Entry Results Reporting	GET	XPAR	func	1
ORMTIM01	Order Entry Results Reporting	TNOTIFS	ORB3TIM1	do	1
ORMTIM02	Order Entry Results Reporting		%DT	do	2
ORMTIM02	Order Entry Results Reporting	CSVALUE	ORDEA	do	1
ORMTIM02	Order Entry Results Reporting	DOALERT	ORB3	do	1
ORMTIM02	Order Entry Results Reporting	FMADD	XLFDT	func	3
ORMTIM02	Order Entry Results Reporting	GETSURO	XQALSURO	func	1
ORMTIM02	Order Entry Results Reporting	INIT	ORWGTASK	do	1
ORMTIME	Order Entry Results Reporting		%DT	do	2
ORMTIME	Order Entry Results Reporting		DIC	do	1
ORMTIME	Order Entry Results Reporting		XMD	do	1
ORMTIME	Order Entry Results Reporting	CLEAN	ORWTIU	do	1
ORMTIME	Order Entry Results Reporting	FMDIFF	XLFDT	func	1
ORMTIME	Order Entry Results Reporting	GENALRTS	ORB3UTL	do	1
ORMTIME	Order Entry Results Reporting	GENERATE	ORBSMART	do	1
ORMTIME	Order Entry Results Reporting	GET	XPAR	func	2
ORMTIME	Order Entry Results Reporting	MISC	ORMTIM02	do	1
ORMTIME	Order Entry Results Reporting	PUT	XPAR	do	1
ORMTIME	Order Entry Results Reporting	SCAN	ORMTIM01	do	1
ORMTIME	Order Entry Results Reporting	TASK	ORTSKLPS	do	1
ORMTIMST	Order Entry Results Reporting	BMES	XPDUTL	do	1
ORMTIMST	Order Entry Results Reporting	FMADD	XLFDT	func	1
ORMTIMST	Order Entry Results Reporting	FMDIFF	XLFDT	func	1
ORMTIMST	Order Entry Results Reporting	MES	XPDUTL	do	1
ORMTIMST	Order Entry Results Reporting	NOW	XLFDT	func	1
ORMTIMST	Order Entry Results Reporting	OPTSTAT	XUTMOPT	do	1
ORMVBEC	Order Entry Results Reporting	ACTION	ORCSAVE	func	1
ORMVBEC	Order Entry Results Reporting	ACTV	ORX1	func	1
ORMVBEC	Order Entry Results Reporting	CANCEL	ORCSEND	do	1
ORMVBEC	Order Entry Results Reporting	CANCEL	ORCSEND2	do	1
ORMVBEC	Order Entry Results Reporting	CREATE	ORX1	func	1
ORMVBEC	Order Entry Results Reporting	DATES	ORCSAVE2	do	2
ORMVBEC	Order Entry Results Reporting	DELETE	ORCSAVE2	do	1
ORMVBEC	Order Entry Results Reporting	EN	ORERR	do	1
ORMVBEC	Order Entry Results Reporting	MSG	ORMBLD	do	1
ORMVBEC	Order Entry Results Reporting	NOW	XLFDT	func	4
ORMVBEC	Order Entry Results Reporting	PKG	ORMPS1	func	1
ORMVBEC	Order Entry Results Reporting	PRINTS	ORWD1	do	1
ORMVBEC	Order Entry Results Reporting	RELEASE	ORCSAVE2	do	1
ORMVBEC	Order Entry Results Reporting	SIGSTS	ORCSAVE2	do	1
ORMVBEC	Order Entry Results Reporting	STATUS	ORCSAVE2	do	6
ORMVBEC	Order Entry Results Reporting	VALUE	ORX8	func	3
ORNEWPERS	Order Entry Results Reporting		DIC	do	1
ORNEWPERS	Order Entry Results Reporting		DIR	do	2
ORNEWPERS	Order Entry Results Reporting	CLEAN	XGF	do	1
ORNEWPERS	Order Entry Results Reporting	DIV4	XUSER	func	3
ORNEWPERS	Order Entry Results Reporting	DT	XLFDT	func	2
ORNEWPERS	Order Entry Results Reporting	FIND1	DIC	func	3
ORNEWPERS	Order Entry Results Reporting	GET	XPAR	func	2
ORNEWPERS	Order Entry Results Reporting	GET1	DIQ	func	7
ORNEWPERS	Order Entry Results Reporting	HOME	%ZIS	do	1
ORNEWPERS	Order Entry Results Reporting	ISA	USRLM	func	1
ORNEWPERS	Order Entry Results Reporting	NAMEFMT	XLFNAME	func	1
ORNEWPERS	Order Entry Results Reporting	NPI	XUSNPI	func	1
ORNEWPERS	Order Entry Results Reporting	TITLE	XLFSTR	func	2
ORNORC	Order Entry Results Reporting		%DT	do	1
ORNORC	Order Entry Results Reporting		DIC	do	1
ORNORC	Order Entry Results Reporting		DIK	do	1
ORNORC	Order Entry Results Reporting		DIR	do	3
ORNORC	Order Entry Results Reporting	DT	XLFDT	func	8
ORNORC	Order Entry Results Reporting	EN	OROCLM	do	1
ORNORC	Order Entry Results Reporting	EN	XQORM	do	1
ORNORC	Order Entry Results Reporting	EN	XUTMDEVQ	do	1
ORNORC	Order Entry Results Reporting	FILE	DID	do	2
ORNORC	Order Entry Results Reporting	FMADD	XLFDT	func	2
ORNORC	Order Entry Results Reporting	FMTE	XLFDT	func	3
ORNORC	Order Entry Results Reporting	GET1	DID	func	6
ORNORC	Order Entry Results Reporting	GET1	DIQ	func	1
ORNORC	Order Entry Results Reporting	GETOC2	OROCAPI1	do	3
ORNORC	Order Entry Results Reporting	GETS	DIQ	do	5
ORNORC	Order Entry Results Reporting	GETXTRA	ORCHECK	do	1
ORNORC	Order Entry Results Reporting	NOW	XLFDT	func	2
ORNORC	Order Entry Results Reporting	REPLACE	XLFSTR	func	1
ORNORC	Order Entry Results Reporting	UPDATE	DIE	do	6
ORNORC	Order Entry Results Reporting	WP	DIE	do	2
OROCAPI	Order Entry Results Reporting	EN	OCXOEPS	do	3
OROCAPI1	Order Entry Results Reporting		DIE	do	1
OROCAPI1	Order Entry Results Reporting		DIK	do	2
OROCAPI1	Order Entry Results Reporting		XMD	do	1
OROCAPI1	Order Entry Results Reporting	CRC16	XLFCRC	func	1
OROCAPI1	Order Entry Results Reporting	FILE	DICN	do	1
OROCAPI1	Order Entry Results Reporting	FILE	DIE	do	1
OROCAPI1	Order Entry Results Reporting	FMADD	XLFDT	func	1
OROCAPI1	Order Entry Results Reporting	GET	XPAR	func	1
OROCAPI1	Order Entry Results Reporting	IX1	DIK	do	1
OROCAPI1	Order Entry Results Reporting	NOW	XLFDT	func	2
OROCAPI1	Order Entry Results Reporting	SAVEOC	OROCAPI1	do	1
OROCAPI1	Order Entry Results Reporting	UNWIND	%ZTER	do	1
OROCAPI1	Order Entry Results Reporting	UPDATE	DIE	do	3
OROCAPI1	Order Entry Results Reporting	WP	DIE	do	1
OROCLM	Order Entry Results Reporting		DIR	do	2
OROCLM	Order Entry Results Reporting	CLEAN	VALM10	do	1
OROCLM	Order Entry Results Reporting	EN	VALM	do	1
OROCLM	Order Entry Results Reporting	FIND	ORNORC	do	1
OROCLM	Order Entry Results Reporting	FMTE	XLFDT	func	4
OROCLM	Order Entry Results Reporting	FULL	VALM1	do	4
OROCLM	Order Entry Results Reporting	GET1	DIQ	func	26
OROCLM	Order Entry Results Reporting	GETOC2	OROCAPI1	do	2
OROCLM	Order Entry Results Reporting	GETS	DIQ	do	2
OROCLM	Order Entry Results Reporting	LM	ORNORC	do	1
OROCLM	Order Entry Results Reporting	SET	VALM10	do	3
OROCLM	Order Entry Results Reporting	SETFLD	VALM1	func	13
OROCLM	Order Entry Results Reporting	SETSTR	VALM1	func	11
ORORDDSC	Order Entry Results Reporting	FORMAT	PXRMTEXT	do	1
ORORDDSC	Order Entry Results Reporting	GET1	DIQ	func	1
ORORDDSC	Order Entry Results Reporting	GETQDLG	ORCD	do	1
ORORDDSC	Order Entry Results Reporting	ITEM	ORCDLG	func	2
ORORDDSC	Order Entry Results Reporting	REPEAT	XLFSTR	func	4
OROTHBTN	Order Entry Results Reporting		DIC	do	1
OROTHBTN	Order Entry Results Reporting		DIR	do	3
OROTHBTN	Order Entry Results Reporting	GETS	DIQ	do	1
OROTHBTN	Order Entry Results Reporting	UP	XLFSTR	func	1
OROTHBTN	Order Entry Results Reporting	WP	DIE	do	1
OROTHCL	Order Entry Results Reporting	OTHBTN	DGOTHBTN	do	1
OROVRRPT	Order Entry Results Reporting		DIR	do	3
OROVRRPT	Order Entry Results Reporting	ASKUSER	ORSRCHOR	do	1
OROVRRPT	Order Entry Results Reporting	COLHDR	ORSRCHOR	do	1
OROVRRPT	Order Entry Results Reporting	EN	XUTMDEVQ	do	1
OROVRRPT	Order Entry Results Reporting	FMTE	XLFDT	func	17
OROVRRPT	Order Entry Results Reporting	HEADER	ORSRCHOR	do	1
OROVRRPT	Order Entry Results Reporting	WRAP	TIULS	func	3
ORPARMG1	Order Entry Results Reporting		DIC	do	2
ORPARMG1	Order Entry Results Reporting		DIR	do	1
ORPARMG1	Order Entry Results Reporting	CJ	XLFSTR	func	1
ORPARMG1	Order Entry Results Reporting	CLEAN	XGF	do	1
ORPARMG1	Order Entry Results Reporting	DISP	XQORM1	do	1
ORPARMG1	Order Entry Results Reporting	DIV4	XUSER	func	1
ORPARMG1	Order Entry Results Reporting	EN	VALM	do	1
ORPARMG1	Order Entry Results Reporting	EN	XUTMDEVQ	do	1
ORPARMG1	Order Entry Results Reporting	FULL	VALM1	do	4
ORPARMG1	Order Entry Results Reporting	GET	XPAR	func	6
ORPARMG1	Order Entry Results Reporting	GET1	DIQ	func	11
ORPARMG1	Order Entry Results Reporting	GETLST	XPAR	do	2
ORPARMG1	Order Entry Results Reporting	LOR	ORPARMGR	func	1
ORPARMG1	Order Entry Results Reporting	PREP	XGF	do	1
ORPARMG1	Order Entry Results Reporting	RJ	XLFSTR	func	2
ORPARMG1	Order Entry Results Reporting	SET	VALM10	do	3
ORPARMG1	Order Entry Results Reporting	SETFLD	VALM1	func	2
ORPARMG1	Order Entry Results Reporting	SETSTR	VALM1	func	11
ORPARMGR	Order Entry Results Reporting		DIR	do	2
ORPARMGR	Order Entry Results Reporting	BLDLST	XPAREDIT	do	1
ORPARMGR	Order Entry Results Reporting	CLEAN	XGF	do	2
ORPARMGR	Order Entry Results Reporting	EN	ORPARMG1	do	2
ORPARMGR	Order Entry Results Reporting	EN	VALM	do	1
ORPARMGR	Order Entry Results Reporting	EN	XPAR	do	3
ORPARMGR	Order Entry Results Reporting	ENVAL	XPAR	do	1
ORPARMGR	Order Entry Results Reporting	FILE	DID	do	2
ORPARMGR	Order Entry Results Reporting	FIND	DIC	do	1
ORPARMGR	Order Entry Results Reporting	FIND1	DIC	func	2
ORPARMGR	Order Entry Results Reporting	FULL	VALM1	do	5
ORPARMGR	Order Entry Results Reporting	GET	XPAR	func	4
ORPARMGR	Order Entry Results Reporting	GET1	DIQ	func	8
ORPARMGR	Order Entry Results Reporting	GETLST	XPAR	do	1
ORPARMGR	Order Entry Results Reporting	HOME	%ZIS	do	1
ORPARMGR	Order Entry Results Reporting	KSP	XUPARAM	func	1
ORPARMGR	Order Entry Results Reporting	PREP	XGF	do	2
ORPARMGR	Order Entry Results Reporting	SAY	XGF	do	1
ORPARMGR	Order Entry Results Reporting	SET	VALM10	do	2
ORPARMGR	Order Entry Results Reporting	SETFLD	VALM1	func	4
ORPARMGR	Order Entry Results Reporting	SETSTR	VALM1	func	3
ORPARMGR	Order Entry Results Reporting	UP	XLFSTR	func	4
ORPDMP	Order Entry Results Reporting	ASKSTOP	%ZTLOAD	func	1
ORPDMP	Order Entry Results Reporting	DEA	XUSER	func	1
ORPDMP	Order Entry Results Reporting	EN	ORPDMPWS	do	1
ORPDMP	Order Entry Results Reporting	FILE	DIE	do	1
ORPDMP	Order Entry Results Reporting	FMADD	XLFDT	func	2
ORPDMP	Order Entry Results Reporting	FMTE	XLFDT	func	1
ORPDMP	Order Entry Results Reporting	GET	XPAR	func	17
ORPDMP	Order Entry Results Reporting	GET	XUA4A72	func	1
ORPDMP	Order Entry Results Reporting	GET1	DIQ	func	2
ORPDMP	Order Entry Results Reporting	GETLST	XPAR	do	1
ORPDMP	Order Entry Results Reporting	GETNOTE	ORPDMPNT	func	2
ORPDMP	Order Entry Results Reporting	GETWP	XPAR	do	1
ORPDMP	Order Entry Results Reporting	HDIFF	XLFDT	func	1
ORPDMP	Order Entry Results Reporting	LOW	XLFSTR	func	1
ORPDMP	Order Entry Results Reporting	NODEV	XUTMDEVQ	func	1
ORPDMP	Order Entry Results Reporting	NOW	XLFDT	func	5
ORPDMP	Order Entry Results Reporting	NPI	XUSNPI	func	1
ORPDMP	Order Entry Results Reporting	RECNTNOTE	ORPDMPNT	do	1
ORPDMP	Order Entry Results Reporting	REPLACE	XLFSTR	func	2
ORPDMP	Order Entry Results Reporting	REQCOS	TIUSRVA	do	1
ORPDMP	Order Entry Results Reporting	S	%ZTLOAD	func	2
ORPDMP	Order Entry Results Reporting	TRIM	XLFSTR	func	1
ORPDMP	Order Entry Results Reporting	UPDATE	DIE	do	1
ORPDMPHS	Order Entry Results Reporting	GET	XPAR	func	2
ORPDMPHS	Order Entry Results Reporting	GETNOTE	ORPDMPNT	func	1
ORPDMPHS	Order Entry Results Reporting	ISAUTH	ORPDMP	func	1
ORPDMPHS	Order Entry Results Reporting	MAIN	TIULAPIS	do	1
ORPDMPNT	Order Entry Results Reporting		%ZTER	do	1
ORPDMPNT	Order Entry Results Reporting		DIWP	do	1
ORPDMPNT	Order Entry Results Reporting	FMTE	XLFDT	func	1
ORPDMPNT	Order Entry Results Reporting	GET	XPAR	func	1
ORPDMPNT	Order Entry Results Reporting	GET1	DIQ	func	1
ORPDMPNT	Order Entry Results Reporting	GETWP	XPAR	do	1
ORPDMPNT	Order Entry Results Reporting	ISAUTH	ORPDMP	func	1
ORPDMPNT	Order Entry Results Reporting	MAIN	TIULAPIS	do	1
ORPDMPNT	Order Entry Results Reporting	MAKE	TIUSRVP	do	1
ORPDMPNT	Order Entry Results Reporting	NAME	XUSER	func	2
ORPDMPNT	Order Entry Results Reporting	NOW	XLFDT	func	1
ORPDMPNT	Order Entry Results Reporting	TITLE	XLFSTR	func	1
ORPDMPNT	Order Entry Results Reporting	UPDATELOG	ORPDMP	do	2
ORPDMPWS	Order Entry Results Reporting	ADD	VADPT	do	2
ORPDMPWS	Order Entry Results Reporting	DEM	VADPT	do	1
ORPDMPWS	Order Entry Results Reporting	EN	MXMLPRSE	do	1
ORPDMPWS	Order Entry Results Reporting	EOFAC	XOBWLIB	func	1
ORPDMPWS	Order Entry Results Reporting	ERR2ARR	XOBWLIB	do	1
ORPDMPWS	Order Entry Results Reporting	FMTE	XLFDT	func	1
ORPDMPWS	Order Entry Results Reporting	GET	XPAR	func	1
ORPDMPWS	Order Entry Results Reporting	GET	XUA4A72	func	1
ORPDMPWS	Order Entry Results Reporting	GET1	DIQ	func	7
ORPDMPWS	Order Entry Results Reporting	GETEMAIL	ORPDMP	do	1
ORPDMPWS	Order Entry Results Reporting	GETICN	MPIF001	func	1
ORPDMPWS	Order Entry Results Reporting	GETREST	XOBWLIB	func	1
ORPDMPWS	Order Entry Results Reporting	IEN2DATA	XUA4A72	func	1
ORPDMPWS	Order Entry Results Reporting	INSTDEA	ORPDMP	func	2
ORPDMPWS	Order Entry Results Reporting	KSP	XUPARAM	func	2
ORPDMPWS	Order Entry Results Reporting	NAME	XUAF4	func	1
ORPDMPWS	Order Entry Results Reporting	NAMECOMP	XLFNAME	do	3
ORPDMPWS	Order Entry Results Reporting	NPI	XUSNPI	func	2
ORPDMPWS	Order Entry Results Reporting	PADD	XUAF4	func	1
ORPDMPWS	Order Entry Results Reporting	PARENT	XUAF4	do	1
ORPDMPWS	Order Entry Results Reporting	POST	XOBWLIB	func	1
ORPDMPWS	Order Entry Results Reporting	PROD	XUPROD	func	1
ORPDMPWS	Order Entry Results Reporting	STA	XUAF4	func	1
ORPDMPWS	Order Entry Results Reporting	SYMENC	MXMLUTL	func	37
ORPDMPWS	Order Entry Results Reporting	UNWIND	%ZTER	do	1
ORPDMPWS	Order Entry Results Reporting	USERDEA	ORPDMP	func	1
ORPDMPWS	Order Entry Results Reporting	USERNPI	ORPDMP	func	1
ORPDMPWS	Order Entry Results Reporting	ZTER	XOBWLIB	do	1
ORPEAPI	Order Entry Results Reporting	DATA	PSS50	do	2
ORPFCNVT	Order Entry Results Reporting	EN	XPAR	do	1
ORPFCNVT	Order Entry Results Reporting	EZBLD	DIALOG	func	1
ORPFCNVT	Order Entry Results Reporting	MES	XPDUTL	do	1
ORPFCNVT	Order Entry Results Reporting	PUT	XPAR	do	1
ORPR00	Order Entry Results Reporting		DIC	do	1
ORPR00	Order Entry Results Reporting		DIE	do	1
ORPR00	Order Entry Results Reporting		DIK	do	2
ORPR00	Order Entry Results Reporting	CMPL	ORPR010	do	2
ORPR00	Order Entry Results Reporting	YN	DICN	do	1
ORPR01	Order Entry Results Reporting		DIR	do	1
ORPR01	Order Entry Results Reporting	FULL	VALM1	do	1
ORPR01	Order Entry Results Reporting	GET	XPAR	func	1
ORPR01	Order Entry Results Reporting	LOC	ORUTL	do	2
ORPR01	Order Entry Results Reporting	ORDERS	ORCHART	func	1
ORPR01	Order Entry Results Reporting	PRINT	ORPR00	do	3
ORPR01	Order Entry Results Reporting	PRINT	ORPR02	do	1
ORPR01	Order Entry Results Reporting	READ	ORUTL	do	1
ORPR01	Order Entry Results Reporting	TEXT	ORQ12	do	1
ORPR010	Order Entry Results Reporting	LN	ORU4	do	8
ORPR010	Order Entry Results Reporting	PRINT	ORPR00	do	1
ORPR02	Order Entry Results Reporting		%ZTLOAD	do	1
ORPR02	Order Entry Results Reporting		DIC	do	1
ORPR02	Order Entry Results Reporting		DIR	do	1
ORPR02	Order Entry Results Reporting	EN	ORERR	do	3
ORPR02	Order Entry Results Reporting	GET	XPAR	func	3
ORPR02	Order Entry Results Reporting	HOME	%ZIS	do	1
ORPR02	Order Entry Results Reporting	QUE	ORUTL1	do	1
ORPR02	Order Entry Results Reporting	SVCOPY	ORPR03	do	1
ORPR03	Order Entry Results Reporting		%ZISC	do	5
ORPR03	Order Entry Results Reporting	ARAY	ORPR06	do	2
ORPR03	Order Entry Results Reporting	CHT1	ORPR04	do	2
ORPR03	Order Entry Results Reporting	DEVICE	ORPR02	func	3
ORPR03	Order Entry Results Reporting	EN	ORERR	do	3
ORPR03	Order Entry Results Reporting	GET	XPAR	func	19
ORPR03	Order Entry Results Reporting	KILL	%ZTLOAD	do	4
ORPR03	Order Entry Results Reporting	LBL1	ORPR01	do	1
ORPR03	Order Entry Results Reporting	NOW	XLFDT	func	1
ORPR03	Order Entry Results Reporting	OERR	VADPT	do	1
ORPR03	Order Entry Results Reporting	PRINT	ORPR00	do	9
ORPR03	Order Entry Results Reporting	REQ1	ORPR01	do	1
ORPR03	Order Entry Results Reporting	WRK	ORPR08	do	1
ORPR04	Order Entry Results Reporting		DIR	do	1
ORPR04	Order Entry Results Reporting	CPRINT	ORPR01	do	1
ORPR04	Order Entry Results Reporting	GET	ORPR01	do	1
ORPR04	Order Entry Results Reporting	GET	XPAR	func	5
ORPR04	Order Entry Results Reporting	PRINT	ORPR00	do	2
ORPR05	Order Entry Results Reporting	CPRINT	ORPR01	do	1
