routine_name	tag	data
ORY109	PRE	
ORY109	SENDPAR	
ORY109	SETSURG	
ORY109	SETVAL	
ORY109	VERSION	
ORY110	DQ	
ORY110	GETIEN	
ORY110	MAIL	
ORY110	ORY110	
ORY115	ORY115	
ORY115	SENDPAR	
ORY116	DLG1	
ORY116	DLGS	
ORY116	DLGSEND	
ORY116	LINE	
ORY116	MAIL	
ORY116	ORY116	
ORY116	POST	
ORY116	PRE	
ORY116	SURGRPT	
ORY116	VERSION	
ORY117	B1	
ORY117	BULLETIN	
ORY117	D1	
ORY117	DOSE	
ORY117	GETQDLG	
ORY117	ORY117	
ORY117	PRE	
ORY117	PTR	
ORY117	QO	
ORY120	LINE	
ORY120	MAIL	
ORY120	ORY120	
ORY120	POST	
ORY120	PRE	
ORY120	SENDPAR	
ORY120	SETVAL	
ORY120	VERSION	
ORY124	CHECK	
ORY124	DOSE	
ORY124	DQ	
ORY124	EXIT	
ORY124	HDR	
ORY124	ORY124	
ORY124	PNM	
ORY124	PRINT	
ORY124	TASK	
ORY125	CPREG	
ORY125	INSERT	
ORY125	LINE	
ORY125	MAIL	
ORY125	ORY125	
ORY125	POST	
ORY125	PRE	
ORY125	VERSION	
ORY1270	DIQ	
ORY1270	GETFILE	
ORY1270	GETREC	
ORY1270	HEADER	
ORY1270	LKUPARRY	
ORY1270	LOOKUP	
ORY1270	NOW	
ORY1270	ORY1270	
ORY1270	PAUSE	
ORY1270	S	
ORY1270	SUB	
ORY1270	TEXT	
ORY1270	WARN	
ORY12701	DATA	
ORY12701	ORY12701	
ORY12701	S	
ORY12702	DATA	
ORY12702	ORY12702	
ORY12702	S	
ORY12703	DATA	
ORY12703	ORY12703	
ORY12703	S	
ORY12704	DATA	
ORY12704	ORY12704	
ORY12704	S	
ORY12705	DATA	
ORY12705	ORY12705	
ORY12705	S	
ORY12706	DATA	
ORY12706	ORY12706	
ORY12706	S	
ORY12707	DATA	
ORY12707	ORY12707	
ORY12707	S	
ORY12708	DATA	
ORY12708	ORY12708	
ORY12708	S	
ORY1271	APPEND	
ORY1271	COMPARE	
ORY1271	DSPFLD	
ORY1271	DSPHDR	
ORY1271	DSPREC	
ORY1271	EXFLD	
ORY1271	MULT	
ORY1271	NOW	
ORY1271	ORY1271	
ORY1271	PAUSE	
ORY1271	RES	
ORY1271	S	
ORY1271	WARN	
ORY1272	ADDREC	
ORY1272	APPEND	
ORY1272	CREATE	
ORY1272	DATE	
ORY1272	DIC	
ORY1272	DIE	
ORY1272	GETREF	
ORY1272	LOADWORD	
ORY1272	ORY1272	
ORY1272	PAUSE	
ORY1272	POP	
ORY1272	PUSH	
ORY1272	READ	
ORY1272	S	
ORY1272	WORD	
ORY1273	ADDMULT	
ORY1273	APPEND	
ORY1273	CREATE	
ORY1273	DELMULT	
ORY1273	ORY1273	
ORY1273	PAUSE	
ORY1273	POP	
ORY1273	PUSH	
ORY1273	READ	
ORY1273	S	
ORY1274	APPEND	
ORY1274	CREATE	
ORY1274	DELFLD	
ORY1274	EDITFLD	
ORY1274	ORY1274	
ORY1274	PAUSE	
ORY1274	POP	
ORY1274	PUSH	
ORY1274	READ	
ORY1274	S	
ORY127ES	DOT	
ORY127ES	ORY127ES	
ORY127ES	READ	
ORY127ES	RUN	
ORY127ES	S	
ORY1280	DIQ	
ORY1280	GETFILE	
ORY1280	GETREC	
ORY1280	HEADER	
ORY1280	LKUPARRY	
ORY1280	LOOKUP	
ORY1280	NOW	
ORY1280	ORY1280	
ORY1280	PAUSE	
ORY1280	S	
ORY1280	SUB	
ORY1280	TEXT	
ORY1280	WARN	
ORY12801	DATA	
ORY12801	ORY12801	
ORY12801	S	
ORY12802	DATA	
ORY12802	ORY12802	
ORY12802	S	
ORY12803	DATA	
ORY12803	ORY12803	
ORY12803	S	
ORY12804	DATA	
ORY12804	ORY12804	
ORY12804	S	
ORY12805	DATA	
ORY12805	ORY12805	
ORY12805	S	
ORY12806	DATA	
ORY12806	ORY12806	
ORY12806	S	
ORY12807	DATA	
ORY12807	ORY12807	
ORY12807	S	
ORY1281	APPEND	
ORY1281	COMPARE	
ORY1281	DSPFLD	
ORY1281	DSPHDR	
ORY1281	DSPREC	
ORY1281	EXFLD	
ORY1281	MULT	
ORY1281	NOW	
ORY1281	ORY1281	
ORY1281	PAUSE	
ORY1281	RES	
ORY1281	S	
ORY1281	WARN	
ORY1282	ADDREC	
ORY1282	APPEND	
ORY1282	CREATE	
ORY1282	DATE	
ORY1282	DIC	
ORY1282	DIE	
ORY1282	GETREF	
ORY1282	LOADWORD	
ORY1282	ORY1282	
ORY1282	PAUSE	
ORY1282	POP	
ORY1282	PUSH	
ORY1282	READ	
ORY1282	S	
ORY1282	WORD	
ORY1283	ADDMULT	
ORY1283	APPEND	
ORY1283	CREATE	
ORY1283	DELMULT	
ORY1283	ORY1283	
ORY1283	PAUSE	
ORY1283	POP	
ORY1283	PUSH	
ORY1283	READ	
ORY1283	S	
ORY1284	APPEND	
ORY1284	CREATE	
ORY1284	DELFLD	
ORY1284	EDITFLD	
ORY1284	ORY1284	
ORY1284	PAUSE	
ORY1284	POP	
ORY1284	PUSH	
ORY1284	READ	
ORY1284	S	
ORY128ES	DOT	
ORY128ES	ORY128ES	
ORY128ES	READ	
ORY128ES	RUN	
ORY128ES	S	
ORY129	EN	
ORY129	ORY129	
ORY129	POST	
ORY129	TASK	
ORY130	CYCLIC	
ORY130	EN	
ORY130	ORY130	
ORY131	CPREG	
ORY131	INSERT	
ORY131	LINE	
ORY131	MAIL	
ORY131	ORY131	
ORY131	POST	
ORY131	PRE	
ORY131	VERSION	
ORY132	CPREG	
ORY132	FIXALERT	
ORY132	INSERT	
ORY132	LINE	
ORY132	MAIL	
ORY132	ORY132	
ORY132	POST	
ORY132	PRE	
ORY132	SENDPAR	
ORY132	SETVAL	
ORY132	SURGREG	
ORY132	SURGRPT	
ORY132	TASKJOB	
ORY132	VERSION	
ORY133	ORY133	
ORY133	POST	
ORY134	DQ	
ORY134	DRUG	
ORY134	FIX	
ORY134	MAIL	
ORY134	ORY134	
ORY134	PSNMGR	
ORY134	PTID	
ORY134	UPDT	
ORY138	ADM	
ORY138	CHKACT	
ORY138	DQ	
ORY138	FIXES	
ORY138	FIXPPDG	
ORY138	GETIEN	
ORY138	INSTDT	
ORY138	MAIL	
ORY138	ORY138	
ORY138	PTNM	
ORY138	XREF	
ORY141	CLNXPAR	
ORY141	CURCLT	
ORY141	INSERT	
ORY141	LINE	
ORY141	MAIL	
ORY141	ORY141	
ORY141	POST	
ORY141	PRE	
ORY141	SURGREG	
ORY141	VERSION	
ORY141EC	ADDEC	
ORY141EC	CHKEC	
ORY141EC	ORY141EC	
ORY141EC	POST	
ORY141ED	101	
ORY141ED	AE1	
ORY141ED	AEVNT	
ORY141ED	B1	
ORY141ED	BULLETIN	
ORY141ED	C	
ORY141ED	CANCEL	
ORY141ED	CLEAR	
ORY141ED	DLGS	
ORY141ED	DLGSEND	
ORY141ED	ERR	
ORY141ED	EVENT	
ORY141ED	ORY141ED	
ORY141ED	PARAMS	
ORY141ED	POST	
ORY141ED	PRE	
ORY141ED	PRTCLS	
ORY141ED	SET	
ORY142	DCSEND	
ORY142	DLGSEND	
ORY142	MVTYPES	
ORY142	ORY142	
ORY142	P1	
ORY142	P10	
ORY142	P2	
ORY142	P3	
ORY142	P4	
ORY142	P5	
ORY142	P6	
ORY142	P7	
ORY142	P8	
ORY142	P9	
ORY142	PKGS	
ORY142	POST	
ORY142	PRE	
ORY142	PRMSEND	
ORY1440	DIQ	
ORY1440	GETFILE	
ORY1440	GETREC	
ORY1440	HEADER	
ORY1440	LKUPARRY	
ORY1440	LOOKUP	
ORY1440	NOW	
ORY1440	ORY1440	
ORY1440	PAUSE	
ORY1440	S	
ORY1440	SUB	
ORY1440	TEXT	
ORY1440	WARN	
ORY14401	DATA	
ORY14401	ORY14401	
ORY14401	S	
ORY14402	DATA	
ORY14402	ORY14402	
ORY14402	S	
ORY14403	DATA	
ORY14403	ORY14403	
ORY14403	S	
ORY14404	DATA	
ORY14404	ORY14404	
ORY14404	S	
ORY14405	DATA	
ORY14405	ORY14405	
ORY14405	S	
ORY14406	DATA	
ORY14406	ORY14406	
ORY14406	S	
ORY14407	DATA	
ORY14407	ORY14407	
ORY14407	S	
ORY1441	APPEND	
ORY1441	COMPARE	
ORY1441	DSPFLD	
ORY1441	DSPHDR	
ORY1441	DSPREC	
ORY1441	EXFLD	
ORY1441	MULT	
ORY1441	NOW	
ORY1441	ORY1441	
ORY1441	PAUSE	
ORY1441	RES	
ORY1441	S	
ORY1441	WARN	
ORY1442	ADDREC	
ORY1442	APPEND	
ORY1442	CREATE	
ORY1442	DATE	
ORY1442	DIC	
ORY1442	DIE	
ORY1442	GETREF	
ORY1442	LOADWORD	
ORY1442	ORY1442	
ORY1442	PAUSE	
ORY1442	POP	
ORY1442	PUSH	
ORY1442	READ	
ORY1442	S	
ORY1442	WORD	
ORY1443	ADDMULT	
ORY1443	APPEND	
ORY1443	CREATE	
ORY1443	DELMULT	
ORY1443	ORY1443	
ORY1443	PAUSE	
ORY1443	POP	
ORY1443	PUSH	
ORY1443	READ	
ORY1443	S	
ORY1444	APPEND	
ORY1444	CREATE	
ORY1444	DELFLD	
ORY1444	EDITFLD	
ORY1444	ORY1444	
ORY1444	PAUSE	
ORY1444	POP	
ORY1444	PUSH	
ORY1444	READ	
ORY1444	S	
ORY144ES	DOT	
ORY144ES	ORY144ES	
ORY144ES	READ	
ORY144ES	RUN	
ORY144ES	S	
ORY145	ADM	
ORY145	CHKACT	
ORY145	DQ	
ORY145	FIXES	
ORY145	FIXPPDG	
ORY145	GETIEN	
ORY145	INSTDT	
ORY145	MAIL	
ORY145	ORY145	
ORY145	PTNM	
ORY145	XREF	
ORY147	ORY147	
ORY147	POST	
ORY147	PRE	
ORY147	REMOVE	
ORY147	SETVAL	
ORY148	CPREG	
ORY148	DEFTABS	
ORY148	DQSET	
ORY148	INSERT	
ORY148	LINE	
ORY148	MAIL	
ORY148	ORY148	
ORY148	PAROUT	
ORY148	POST	
ORY148	PRE	
ORY148	SURGREG	
ORY148	USERSET	
ORY148	VERSION	
ORY149	INSERT	
ORY149	LINE	
ORY149	MAIL	
ORY149	ORY149	
ORY149	POST	
ORY149	PRE	
ORY149	SENDPAR	
ORY149	SENDRPT	
ORY149	SETVAL	
ORY149	SURGREG	
ORY149	VERSION	
ORY153	ARS	
ORY153	CSLTRPT	
ORY153	DATA	
ORY153	LOAD	
ORY153	MAIN	
ORY153	ORY153	
ORY153	POST	
ORY153	PRE	
ORY153	QUE	
ORY153	SCHRPT	
ORY153	UDABS	
ORY153	UDRPTS	
ORY153	XX2	
ORY158	CHKACT	
ORY158	CHKPAR	
ORY158	DQ	
ORY158	GETIEN	
ORY158	INSTDT	
ORY158	MAIL	
ORY158	ORY158	
ORY158	POST	
ORY158	UPDATE	
ORY160	ORY160	
ORY160	POST	
ORY160	PRE	
ORY163	ORY163	
ORY163	POST	
ORY163	PRE	
ORY164	ORY164	
ORY164	P1	
ORY164	POST	
ORY164	PRE	
ORY165	DATA	
ORY165	LOAD	
ORY165	MAIN	
ORY165	ORY165	
ORY165	XX2	
ORY165A	DQ	
ORY165A	MAIL	
ORY165A	ORY165A	
ORY165A	UPDATE	
ORY166	CHKACT	
ORY166	CHKPAR	
ORY166	DQ	
ORY166	GETIEN	
ORY166	INSTDT	
ORY166	MAIL	
ORY166	ORY166	
ORY166	POST	
ORY166	UPDATE	
ORY173	INSERT	
ORY173	LINE	
ORY173	MAIL	
ORY173	ORY173	
ORY173	POST	
ORY173	PRE	
ORY173	SENDPAR	
ORY173	SETVAL	
ORY173	SUPP	
ORY173	SURGREG	
ORY173	VERSION	
ORY174	INSTCATS	
ORY174	MAIN	
ORY174	ORY174	
ORY174	XX2	
ORY17401	DATA	
ORY17401	LOAD	
ORY17401	ORY17401	
ORY174A	DATA	
ORY174A	LOAD	
ORY174A	ORY174A	
ORY176	ORY176	
ORY176	POST	
ORY176	PRE	
ORY177	ORY177	
ORY178	INSERT	
ORY178	ORY178	
ORY178	POST	
ORY180	ORY180	
ORY180	POST	
ORY180	PRE	
ORY182	EN	
ORY182	ERR	
ORY182	FIX	
ORY182	GETIEN	
ORY182	MAIL	
ORY182	ORY182	
ORY182	POST	
ORY182	PRE	
ORY182	STORE	
ORY187	INSERT	
ORY187	LINE	
ORY187	MAIL	
ORY187	ORY187	
ORY187	POST	
ORY187	PRE	
ORY187	SENDPAR	
ORY187	SETVAL	
ORY187	SURGREG	
ORY187	VERSION	
ORY190	INSERT	
ORY190	LINE	
ORY190	MAIL	
ORY190	ORY190	
ORY190	POST	
ORY190	PRE	
ORY190	PSIV	
ORY190	SETVAL	
ORY190	SORTCHG	
ORY190	SURGREG	
ORY190	VERSION	
ORY191	ORY191	
ORY191	POST	
ORY191	PRE	
ORY192	ORY192	
ORY192	POST	
ORY192	PRE	
ORY193	ORY193	
ORY193	POST	
ORY193	PRE	
ORY195	GNRPCS	
ORY195	INSERT	
ORY195	LINE	
ORY195	MAGRPC1	
ORY195	MAGRPC2	
ORY195	MAIL	
ORY195	ORY195	
ORY195	PARVAL	
ORY195	POST	
ORY195	PRE	
ORY195	SCH	
ORY195	SETIMO	
ORY195	STUFDTRG	
ORY195	SURGREG	
ORY195	VERSION	
ORY195A	DQ	
ORY195A	MAIL	
ORY195A	ORY195A	
ORY195A	Q	
ORY195A	SRCH	
ORY195V	ORY195V	
ORY201	ORY201	
ORY201	POST	
ORY201	PRE	
ORY201	SENDRPT	
ORY203	LINE	
ORY203	MAIL	
ORY203	ORY203	
ORY203	POST	
ORY203	PRE	
ORY203	VERSION	
ORY206	INSERT	
ORY206	LINE	
ORY206	MAIL	
ORY206	ORY206	
ORY206	POST	
ORY206	PRE	
ORY206	SURGREG	
ORY206	VERSION	
ORY208	ORY208	
ORY208	POST	
ORY208	PRE	
ORY210	DATA	
ORY210	LOAD	
ORY210	ORY210	
ORY210	PARAM	
ORY210	POST	
ORY210	XX2	
ORY2110	DIQ	
ORY2110	GETFILE	
ORY2110	GETREC	
ORY2110	HEADER	
ORY2110	LKUPARRY	
ORY2110	LOOKUP	
ORY2110	NOW	
ORY2110	ORY2110	
ORY2110	PAUSE	
ORY2110	S	
ORY2110	SUB	
ORY2110	TEXT	
ORY2110	WARN	
ORY21101	DATA	
ORY21101	ORY21101	
ORY21101	S	
ORY21102	DATA	
ORY21102	ORY21102	
ORY21102	S	
ORY21103	DATA	
ORY21103	ORY21103	
ORY21103	S	
ORY21104	DATA	
ORY21104	ORY21104	
ORY21104	S	
ORY21105	DATA	
ORY21105	ORY21105	
ORY21105	S	
ORY21106	DATA	
ORY21106	ORY21106	
ORY21106	S	
ORY21107	DATA	
ORY21107	ORY21107	
ORY21107	S	
ORY21108	DATA	
ORY21108	ORY21108	
ORY21108	S	
ORY2111	APPEND	
ORY2111	COMPARE	
ORY2111	DSPFLD	
ORY2111	DSPHDR	
ORY2111	DSPREC	
ORY2111	EXFLD	
ORY2111	MULT	
ORY2111	NOW	
ORY2111	ORY2111	
ORY2111	PAUSE	
ORY2111	RES	
ORY2111	S	
ORY2111	WARN	
ORY2112	ADDREC	
ORY2112	APPEND	
ORY2112	CREATE	
ORY2112	DATE	
ORY2112	DIC	
ORY2112	DIE	
ORY2112	GETREF	
ORY2112	LOADWORD	
ORY2112	ORY2112	
ORY2112	PAUSE	
ORY2112	POP	
ORY2112	PUSH	
ORY2112	READ	
ORY2112	S	
ORY2112	WORD	
ORY2113	ADDMULT	
ORY2113	APPEND	
ORY2113	CREATE	
ORY2113	DELMULT	
ORY2113	ORY2113	
ORY2113	PAUSE	
ORY2113	POP	
ORY2113	PUSH	
ORY2113	READ	
ORY2113	S	
ORY2114	APPEND	
ORY2114	CREATE	
ORY2114	DELFLD	
ORY2114	EDITFLD	
ORY2114	ORY2114	
ORY2114	PAUSE	
ORY2114	POP	
ORY2114	PUSH	
ORY2114	READ	
ORY2114	S	
ORY211ES	DOT	
ORY211ES	ORY211ES	
ORY211ES	READ	
ORY211ES	RUN	
ORY211ES	S	
ORY212	COMP	
ORY212	DAT	
ORY212	DGRP	
ORY212	DLGSEND	
ORY212	ITEMS	
ORY212	ORDITMS	
ORY212	ORY212	
ORY212	POST	
ORY212	PRE	
ORY212	SET	
ORY212	URG	
ORY212E	EN	
ORY212E	ORY212E	
ORY212P	DATA	
ORY212P	LOAD	
ORY212P	MAIN	
ORY212P	ORY212P	
ORY212P	XX2	
ORY215	BULLMG	
ORY215	CMUPDT	
ORY215	DATA	
ORY215	DLGBULL	
ORY215	INSERT	
ORY215	IVUPDT	
ORY215	LINE	
ORY215	LOAD	
ORY215	MAGREG1	
ORY215	MAGREG2	
ORY215	MAIL	
ORY215	NOTIF	
ORY215	ORY215	
ORY215	PARAM	
ORY215	PARVAL	
ORY215	PEOM	
ORY215	PEOMPRE	
ORY215	PEOMRPT	
ORY215	POST	
ORY215	PRE	
ORY215	SENDDLG	
ORY215	SETFHPRT	
ORY215	SURGREG	
ORY215	VERSION	
ORY215	VITREG	
ORY215	XX2	
ORY215A	ORY215A	
ORY216	EN	
ORY216	MAIL	
ORY216	ORY216	
ORY216	POST	
ORY216	TASK	
ORY2210	DIQ	
ORY2210	GETFILE	
ORY2210	GETREC	
ORY2210	HEADER	
ORY2210	LKUPARRY	
ORY2210	LOOKUP	
ORY2210	NOW	
ORY2210	ORY2210	
ORY2210	PAUSE	
ORY2210	S	
ORY2210	SUB	
ORY2210	TEXT	
ORY2210	WARN	
ORY22101	DATA	
ORY22101	ORY22101	
ORY22101	S	
ORY22102	DATA	
ORY22102	ORY22102	
ORY22102	S	
ORY22103	DATA	
ORY22103	ORY22103	
ORY22103	S	
ORY22104	DATA	
ORY22104	ORY22104	
ORY22104	S	
ORY22105	DATA	
ORY22105	ORY22105	
ORY22105	S	
ORY22106	DATA	
ORY22106	ORY22106	
ORY22106	S	
ORY22107	DATA	
ORY22107	ORY22107	
ORY22107	S	
ORY22108	DATA	
ORY22108	ORY22108	
ORY22108	S	
ORY22109	DATA	
ORY22109	ORY22109	
ORY22109	S	
ORY2210A	DATA	
ORY2210A	ORY2210A	
ORY2210A	S	
ORY2210B	DATA	
ORY2210B	ORY2210B	
ORY2210B	S	
ORY2210C	DATA	
ORY2210C	ORY2210C	
ORY2210C	S	
ORY2211	APPEND	
ORY2211	COMPARE	
ORY2211	DSPFLD	
ORY2211	DSPHDR	
ORY2211	DSPREC	
ORY2211	EXFLD	
ORY2211	MULT	
ORY2211	NOW	
ORY2211	ORY2211	
ORY2211	PAUSE	
ORY2211	RES	
ORY2211	S	
ORY2211	WARN	
ORY2212	ADDREC	
ORY2212	APPEND	
ORY2212	CREATE	
ORY2212	DATE	
ORY2212	DIC	
ORY2212	DIE	
ORY2212	GETREF	
ORY2212	LOADWORD	
ORY2212	ORY2212	
ORY2212	PAUSE	
ORY2212	POP	
ORY2212	PUSH	
ORY2212	READ	
ORY2212	S	
ORY2212	WORD	
ORY2213	ADDMULT	
ORY2213	APPEND	
ORY2213	CREATE	
ORY2213	DELMULT	
ORY2213	ORY2213	
ORY2213	PAUSE	
ORY2213	POP	
ORY2213	PUSH	
ORY2213	READ	
ORY2213	S	
ORY2214	APPEND	
ORY2214	CREATE	
ORY2214	DELFLD	
ORY2214	EDITFLD	
ORY2214	ORY2214	
ORY2214	PAUSE	
ORY2214	POP	
ORY2214	PUSH	
ORY2214	READ	
ORY2214	S	
ORY222	INSERT	
ORY222	MAIN	
ORY222	ORY222	
ORY231	GNRPCS	
ORY231	INSERT	
ORY231	LINE	
ORY231	MAGRPC1	
ORY231	MAGRPC2	
ORY231	MAIL	
ORY231	ORY231	
ORY231	POST	
ORY231	PRE	
ORY231	SURGREG	
ORY231	VERSION	
ORY232	ORY232	
ORY232	POST	
ORY2340	DIQ	
ORY2340	GETFILE	
ORY2340	GETREC	
ORY2340	HEADER	
ORY2340	LKUPARRY	
ORY2340	LOOKUP	
ORY2340	NOW	
ORY2340	ORY2340	
ORY2340	PAUSE	
ORY2340	S	
ORY2340	SUB	
ORY2340	TEXT	
ORY2340	WARN	
ORY23401	DATA	
ORY23401	ORY23401	
ORY23401	S	
ORY23402	DATA	
ORY23402	ORY23402	
ORY23402	S	
ORY23403	DATA	
ORY23403	ORY23403	
ORY23403	S	
ORY23404	DATA	
ORY23404	ORY23404	
ORY23404	S	
ORY23405	DATA	
ORY23405	ORY23405	
ORY23405	S	
ORY23406	DATA	
ORY23406	ORY23406	
ORY23406	S	
ORY23407	DATA	
ORY23407	ORY23407	
ORY23407	S	
ORY2341	APPEND	
ORY2341	COMPARE	
ORY2341	DSPFLD	
ORY2341	DSPHDR	
ORY2341	DSPREC	
ORY2341	EXFLD	
ORY2341	MULT	
ORY2341	NOW	
ORY2341	ORY2341	
ORY2341	PAUSE	
ORY2341	RES	
ORY2341	S	
ORY2341	WARN	
ORY2342	ADDREC	
ORY2342	APPEND	
ORY2342	CREATE	
ORY2342	DATE	
ORY2342	DIC	
ORY2342	DIE	
ORY2342	GETREF	
ORY2342	LOADWORD	
ORY2342	ORY2342	
ORY2342	PAUSE	
ORY2342	POP	
ORY2342	PUSH	
ORY2342	READ	
ORY2342	S	
ORY2342	WORD	
ORY2343	ADDMULT	
ORY2343	APPEND	
ORY2343	CREATE	
ORY2343	DELMULT	
ORY2343	ORY2343	
ORY2343	PAUSE	
ORY2343	POP	
ORY2343	PUSH	
ORY2343	READ	
ORY2343	S	
ORY2344	APPEND	
ORY2344	CREATE	
ORY2344	DELFLD	
ORY2344	EDITFLD	
ORY2344	ORY2344	
ORY2344	PAUSE	
ORY2344	POP	
ORY2344	PUSH	
ORY2344	READ	
ORY2344	S	
ORY234ES	DOT	
ORY234ES	ORY234ES	
ORY234ES	READ	
ORY234ES	RUN	
ORY234ES	S	
ORY235	GNRPCS	
ORY235	INSERT	
ORY235	LINE	
ORY235	MAGRPC1	
ORY235	MAGRPC2	
ORY235	MAIL	
ORY235	ORY235	
ORY235	POST	
ORY235	PRE	
ORY235	SURGREG	
ORY235	VERSION	
ORY238	ORY238	
ORY238	POST	
ORY24	EN	
ORY24	EXP	
ORY24	ORY24	
ORY24	RESET	
ORY24	TASK	
ORY240	GETCM	
ORY240	MERGECM	
ORY240	ORY240	
ORY240	POST	
ORY242	ITEMS	
ORY242	NAMES	
ORY242	NATURE	
ORY242	ORY242	
ORY242	POST	
ORY242	PRE	
ORY242	REASON	
ORY242	VUID	
ORY244	MAIL	
ORY244	NONPAN	
ORY244	ORUPDAT	
ORY244	ORY244	
ORY244	PAN60	
ORY244	POST	
ORY244	PTNM	
ORY244	PTR69	
ORY245	BLDXREF	
ORY245	ORY245	
ORY245	POST	
ORY258	LINE	
ORY258	MAIL	
ORY258	ORY258	
ORY258	POST	
ORY258	PRE	
ORY258	VERSION	
ORY26	ENV	
ORY26	GMRCT	
ORY26	INACT	
ORY26	OI	
ORY26	ORY26	
ORY26	PAIN	
ORY26	POST	
ORY26	PRE	
ORY26	XREF	
ORY260	DQ	
ORY260	FIX	
ORY260	FIXIT	
ORY260	FIXLINES	
ORY260	MAIL	
ORY260	ORY260	
ORY260	POST	
ORY260	TREMOVE	
ORY264	ORY264	
ORY264	PARVAL	
ORY264	PRE	
ORY26508	DATA	
ORY26508	DATA2	
ORY26508	OCX	
ORY26508	ORY26508	
ORY26508	RECOVER	
ORY26508	SCH	
ORY2670	DIQ	
ORY2670	GETFILE	
ORY2670	GETREC	
ORY2670	HEADER	
ORY2670	LKUPARRY	
ORY2670	LOOKUP	
ORY2670	NOW	
ORY2670	ORY2670	
ORY2670	PAUSE	
ORY2670	S	
ORY2670	SUB	
ORY2670	TEXT	
ORY2670	WARN	
ORY26701	DATA	
ORY26701	ORY26701	
ORY26701	S	
ORY26702	DATA	
ORY26702	ORY26702	
ORY26702	S	
ORY26703	DATA	
ORY26703	ORY26703	
ORY26703	S	
ORY26704	DATA	
ORY26704	ORY26704	
ORY26704	S	
ORY26705	DATA	
ORY26705	ORY26705	
ORY26705	S	
ORY26706	DATA	
ORY26706	ORY26706	
ORY26706	S	
ORY26707	DATA	
ORY26707	ORY26707	
ORY26707	S	
ORY2671	APPEND	
ORY2671	COMPARE	
ORY2671	DSPFLD	
ORY2671	DSPHDR	
ORY2671	DSPREC	
ORY2671	EXFLD	
ORY2671	MULT	
ORY2671	NOW	
ORY2671	ORY2671	
ORY2671	PAUSE	
ORY2671	RES	
ORY2671	S	
ORY2671	WARN	
ORY2672	ADDREC	
ORY2672	APPEND	
ORY2672	CREATE	
ORY2672	DATE	
ORY2672	DIC	
ORY2672	DIE	
ORY2672	GETREF	
ORY2672	LOADWORD	
ORY2672	ORY2672	
ORY2672	PAUSE	
ORY2672	POP	
ORY2672	PUSH	
ORY2672	READ	
ORY2672	S	
ORY2672	WORD	
ORY2673	ADDMULT	
ORY2673	APPEND	
ORY2673	CREATE	
ORY2673	DELMULT	
ORY2673	ORY2673	
ORY2673	PAUSE	
ORY2673	POP	
ORY2673	PUSH	
ORY2673	READ	
ORY2673	S	
ORY2674	APPEND	
ORY2674	CREATE	
ORY2674	DELFLD	
ORY2674	EDITFLD	
ORY2674	ORY2674	
ORY2674	PAUSE	
ORY2674	POP	
ORY2674	PUSH	
ORY2674	READ	
ORY2674	S	
ORY267ES	DOT	
ORY267ES	ORY267ES	
ORY267ES	READ	
ORY267ES	RUN	
ORY267ES	S	
ORY2690	DIQ	
ORY2690	GETFILE	
ORY2690	GETREC	
ORY2690	HEADER	
ORY2690	LKUPARRY	
ORY2690	LOOKUP	
ORY2690	NOW	
ORY2690	ORY2690	
ORY2690	PAUSE	
ORY2690	S	
ORY2690	SUB	
ORY2690	TEXT	
ORY2690	WARN	
ORY26901	DATA	
ORY26901	ORY26901	
ORY26901	S	
ORY26902	DATA	
ORY26902	ORY26902	
ORY26902	S	
ORY26903	DATA	
ORY26903	ORY26903	
ORY26903	S	
ORY26904	DATA	
ORY26904	ORY26904	
ORY26904	S	
ORY26905	DATA	
ORY26905	ORY26905	
ORY26905	S	
ORY2691	APPEND	
ORY2691	COMPARE	
ORY2691	DSPFLD	
ORY2691	DSPHDR	
ORY2691	DSPREC	
ORY2691	EXFLD	
ORY2691	MULT	
ORY2691	NOW	
ORY2691	ORY2691	
ORY2691	PAUSE	
ORY2691	RES	
ORY2691	S	
ORY2691	WARN	
ORY2692	ADDREC	
ORY2692	APPEND	
ORY2692	CREATE	
ORY2692	DATE	
ORY2692	DIC	
ORY2692	DIE	
ORY2692	GETREF	
ORY2692	LOADWORD	
ORY2692	ORY2692	
ORY2692	PAUSE	
ORY2692	POP	
ORY2692	PUSH	
ORY2692	READ	
ORY2692	S	
ORY2692	WORD	
ORY2693	ADDMULT	
ORY2693	APPEND	
ORY2693	CREATE	
ORY2693	DELMULT	
ORY2693	ORY2693	
ORY2693	PAUSE	
ORY2693	POP	
ORY2693	PUSH	
ORY2693	READ	
ORY2693	S	
ORY2694	APPEND	
ORY2694	CREATE	
ORY2694	DELFLD	
ORY2694	EDITFLD	
ORY2694	ORY2694	
ORY2694	PAUSE	
ORY2694	POP	
ORY2694	PUSH	
ORY2694	READ	
ORY2694	S	
ORY269ES	DOT	
ORY269ES	ORY269ES	
ORY269ES	READ	
ORY269ES	RUN	
ORY269ES	S	
ORY27	AR	
ORY27	COMP	
ORY27	ORDTAB	
ORY27	ORY27	
ORY27	PARAM	
ORY27	POST	
ORY27	PRE	
ORY27	VER	
ORY270	LINE	
ORY270	MAIL	
ORY270	ORY270	
ORY270	POST	
ORY270	PRE	
ORY270	VERSION	
ORY272	ORY272	
ORY272	POST	
ORY274	BSESETUP	
ORY274	CPRSOPT	
ORY274	DELBSE	
