routine_name	ref	location_list
PSOERX1A	GMRADPT EN1	0
PSOERX1A	PSOERPT1 $$MATCHSUG	0
PSOERX1A	PSOERPT1 CMPPAT	0
PSOERX1A	PSOERPV1 $$MATCHSUG	0
PSOERX1A	PSOERPV1 CMPPRV	0
PSOERX1A	PSOERSE1 INIT	0
PSOERX1A	PSOERUT2 SAVEDRUG	0
PSOERX1A	PSOERUT6 $$MATCHSUG	0
PSOERX1A	PSOERX1 EN	0
PSOERX1A	PSOERX1E $$PATWARN	0
PSOERX1A	PSOERX1E AUTOHOLD	0
PSOERX1A	PSOERXD1 EN	0
PSOERX1A	PSOERXD1 INIT	0
PSOERX1A	PSOERXD2 DERX1	0
PSOERX1A	PSOERXP1 EN	0
PSOERX1A	PSOERXP1 INIT	0
PSOERX1A	PSOERXR1 EN	0
PSOERX1A	PSOERXR1 INIT	0
PSOERX1A	PSOERXU1 UPDSTAT	0
PSOERX1A	PSOERXU5 $$GETPAT	0
PSOERX1A	PSOERXU7 $$RXEPRMT	0
PSOERX1A	PSOERXU8 $$VADEA	0
PSOERX1A	PSOERXU9 $$CHVAELIG	0
PSOERX1A	PSOERXUT $$DONOTFIL	0
PSOERX1A	PSOERXUT AUDLOG	0
PSOERX1A	PSOERXUT PRDRVAL	0
PSOERX1A	VADPT DEM	0
PSOERX1A	VALM1 FULL	0
PSOERX1A	VALM1 PAUSE	0
PSOERX1A	XLFSTR $$UP	0
PSOERX1B	DIE FILE	0
PSOERX1B	DIQ $$GET1	0
PSOERX1B	DIR 	0
PSOERX1B	GMRADPT EN1	0
PSOERX1B	PSOERX1A $$PRVWARN	0
PSOERX1B	PSOERX1E $$PATWARN	0
PSOERX1B	PSOERX1E AUTOHOLD	0
PSOERX1B	PSOERXU1 UPDSTAT	0
PSOERX1B	PSOERXU4 REJ	0
PSOERX1B	PSOERXU4 REM	0
PSOERX1B	PSOERXU4 UNREM	0
PSOERX1B	PSOERXU8 BPROC	0
PSOERX1B	PSOERXU9 $$CHVAELIG	0
PSOERX1B	PSOERXUT $$VALPTADD	0
PSOERX1B	PSOERXUT PRDRVAL	0
PSOERX1B	VALM1 FULL	0
PSOERX1B	VALM1 PAUSE	0
PSOERX1B	XLFDT $$NOW	0
PSOERX1C	%ZIS 	0
PSOERX1C	%ZISC 	0
PSOERX1C	%ZTLOAD 	0
PSOERX1C	DIQ $$GET1	0,1
PSOERX1C	DIQ GETS	0
PSOERX1C	DIR 	0
PSOERX1C	PSOERSE1 REF	0
PSOERX1C	PSOERUT3 GETDIAGS	0
PSOERX1C	PSOERX1A ADDITEM	0
PSOERX1C	PSOERX1D $$PROHIBIT	0
PSOERX1C	PSOERX1D $$SHORTPI	0
PSOERX1C	PSOERX1D CHGEND	0
PSOERX1C	PSOERXA1 $$PRESOLV	0
PSOERX1C	PSOERXD1 HDR	0
PSOERX1C	PSOERXD1 INIT	0
PSOERX1C	PSOERXIU $$BHW	0
PSOERX1C	PSOERXP1 HDR	0
PSOERX1C	PSOERXP1 INIT	0
PSOERX1C	PSOERXR1 HDR	0
PSOERX1C	PSOERXR1 INIT	0
PSOERX1C	PSOERXU1 $$CHKERX	0
PSOERX1C	PSOERXU2 $$GETREQ	0
PSOERX1C	PSOERXU2 $$GETRESP	0
PSOERX1C	PSOERXU2 $$RESOLV	0
PSOERX1C	PSOERXU3 MEDDIS	0
PSOERX1C	PSOERXU3 MSGHIS	0
PSOERX1C	PSOERXU3 RRREQ	0
PSOERX1C	PSOERXU3 RRRES	0
PSOERX1C	PSOERXU5 $$COMMVAL	0
PSOERX1C	PSOERXU5 $$EFFDATE	0
PSOERX1C	PSOERXU5 CANREQ	0
PSOERX1C	PSOERXU5 CANRES	0
PSOERX1C	PSOERXU7 $$GETPTPH	0
PSOERX1C	PSOERXU7 MEDDIS	0
PSOERX1C	PSOERXU9 PDUEDATA	0
PSOERX1C	PSOERXUT $$ERXDRSCH	0
PSOERX1C	VALM0 TERM	0
PSOERX1C	VALM1 FULL	0
PSOERX1C	XLFDT $$FMTE	0
PSOERX1C	XLFSTR $$UP	0
PSOERX1D	DIQ $$GET1	0
PSOERX1D	DIQ GETS	0
PSOERX1D	PSOERSE3 DISPRX	0
PSOERX1D	PSOERX1A ADDITEM	0
PSOERX1D	PSOERX1D SET	0
PSOERX1D	PSOERX1E CXRES	0
PSOERX1D	PSOERX1E PHCHREQ	0
PSOERX1D	PSOERX1G DISPRX	0
PSOERX1D	PSOERXD1 TXT2ARY	0
PSOERX1D	PSOERXU2 $$RESOLV	0
PSOERX1D	PSOERXU3 MSGHIS	0
PSOERX1D	PSOERXUT $$ERXDRSCH	0
PSOERX1D	VALM10 CNTRL	0
PSOERX1D	VALM10 SET	0
PSOERX1E	DIE FILE	0
PSOERX1E	DIQ $$GET1	0,1
PSOERX1E	DIQ GETS	0
PSOERX1E	GMRADPT EN1	0
PSOERX1E	PSOERUT $$STATEABB	0
PSOERX1E	PSOERX1D SET	0
PSOERX1E	PSOERX1E DUPVPAT	0
PSOERX1E	PSOERXD1 TXT2ARY	0
PSOERX1E	PSOERXU1 UPDSTAT	0
PSOERX1E	PSOERXU2 $$GETRESP	0
PSOERX1E	PSOERXU2 $$RESOLV	0
PSOERX1E	PSOERXU5 $$GETDRUG	0
PSOERX1E	PSOERXU7 $$OPACCESS	0
PSOERX1E	PSOERXU9 $$CHVAELIG	0
PSOERX1E	PSOERXUT $$VALPTADD	0
PSOERX1E	PSONVARP $$DEAD	0
PSOERX1E	VADPT DEM	0
PSOERX1E	VALM1 PAUSE	0
PSOERX1E	VALM10 CNTRL	0
PSOERX1E	VALM10 SET	0
PSOERX1E	XLFDT $$FMTE	0
PSOERX1F	DIC 	0
PSOERX1F	DIC $$FIND1	0
PSOERX1F	DICN FILE	0
PSOERX1F	DIE 	0
PSOERX1F	DIE FILE	0
PSOERX1F	DIE WP	0
PSOERX1F	DIK EN1	0
PSOERX1F	DIK IX	0
PSOERX1F	DIQ $$GET1	0
PSOERX1F	DIQ GETS	0
PSOERX1F	DIR 	0
PSOERX1F	PSOERSE1 REF	0
PSOERX1F	PSOERX1H $$UNACCBEF	0
PSOERX1F	PSOERXD1 TXT2ARY	0
PSOERX1F	PSOERXO1 POST	0
PSOERX1F	PSOERXU1 MSGDIR	0
PSOERX1F	PSOERXU1 UPDSTAT	0
PSOERX1F	PSOERXU2 $$GETREQ	0
PSOERX1F	PSOERXU2 RRDELTA	0
PSOERX1F	PSOERXU3 PREFRES	0
PSOERX1F	PSOERXU6 $$LSIG	0
PSOERX1F	PSOERXUT $$DONOTFIL	0
PSOERX1F	PSOERXUT $$ERXSIG	0
PSOERX1F	PSOERXUT $$PROXYDUZ	0
PSOERX1F	PSOERXUT $$VALPTADD	0
PSOERX1F	PSOERXUT PRDRVAL	0
PSOERX1F	PSOHLSNC EN	0
PSOERX1F	VALM1 FULL	0
PSOERX1G	DIQ $$GET1	0,1,2
PSOERX1G	DIQ GETS	0
PSOERX1G	PSOERX1A ADDITEM	0
PSOERX1G	PSOERX1D $$ADMDPRLN	0
PSOERX1G	PSOERX1D $$CHGMTYPE	0
PSOERX1G	PSOERX1D $$PROHIBIT	0
PSOERX1G	PSOERX1D $$QTSUMDT1	0
PSOERX1G	PSOERX1D $$QTSUMDT2	0
PSOERX1G	PSOERX1H DEANOTE	0
PSOERX1G	PSOERXD1 TXT2ARY	0
PSOERX1G	PSOERXU1 DIAG	0
PSOERX1G	PSOERXU2 $$GETRESP	0
PSOERX1G	PSOERXU2 $$RESOLV	0
PSOERX1G	PSOERXU2 ALG	0
PSOERX1G	PSOERXU3 ERRDISP	0
PSOERX1G	PSOERXU3 MEDDIS	0
PSOERX1G	PSOERXU3 MSGHIS	0
PSOERX1G	PSOERXU3 PROCERR	0
PSOERX1G	PSOERXU3 RRREQ	0
PSOERX1G	PSOERXU3 RRRES	0
PSOERX1G	PSOERXU5 $$COMMVAL	0
PSOERX1G	PSOERXU5 $$CSCOMM	0
PSOERX1G	PSOERXU5 $$EFFDATE	0
PSOERX1G	PSOERXU5 $$GETDRUG	0
PSOERX1G	PSOERXU5 $$GETPAT	0
PSOERX1G	PSOERXU5 $$GETPROV	0
PSOERX1G	PSOERXU5 $$LASTSTAT	0
PSOERX1G	PSOERXU5 CANREQ	0
PSOERX1G	PSOERXU5 CANRES	0
PSOERX1G	PSOERXU5 DIAG2017	0
PSOERX1G	PSOERXU7 $$GETPTPH	0
PSOERX1G	PSOERXU7 MEDDIS	0
PSOERX1G	PSOERXU8 $$VADEA	0
PSOERX1G	PSOERXUT $$ERXDRSCH	0
PSOERX1G	PSOERXUT $$VADRSCH	0
PSOERX1G	PSOQUTIL $$LSIG	0
PSOERX1G	VALM10 CNTRL	0
PSOERX1G	VALM10 SET	0,1
PSOERX1G	XLFDT $$FMTE	0
PSOERX1H	DIC 	0
PSOERX1H	DIC $$FIND1	0
PSOERX1H	DIE FILE	0
PSOERX1H	DIQ $$GET1	0,1
PSOERX1H	DIQ GETS	0
PSOERX1H	DIR 	0
PSOERX1H	PSOERPT1 LSTERXS	0
PSOERX1H	PSOERSE1 $$ERXMTYPE	0
PSOERX1H	PSOERSE4 BUILDLST	0
PSOERX1H	PSOERUT0 ADDLINE	0
PSOERX1H	PSOERX1I JUMP2ERX	0
PSOERX1H	PSOERXD1 TXT2ARY	0
PSOERX1H	PSOERXU1 $$CHKERX	0
PSOERX1H	PSOERXU1 UPDSTAT	0
PSOERX1H	PSOERXU5 $$EFFDATE	0
PSOERX1H	PSOERXU5 $$GETDRUG	0
PSOERX1H	PSOERXU7 $$OPACCESS	0
PSOERX1H	PSOHLSN EN	0
PSOERX1H	TIULP $$CANDO	0
PSOERX1H	TIUPNAPI NEW	0
PSOERX1H	TIURS ES	0
PSOERX1H	TIUSRVP UPDATE	0
PSOERX1H	VALM1 FULL	0
PSOERX1H	VALM1 PAUSE	0
PSOERX1H	VALM10 SET	0
PSOERX1H	XLFDT $$FMADD	0
PSOERX1H	XLFDT $$FMTE	0
PSOERX1H	XLFDT $$NOW	0
PSOERX1H	XLFSTR $$CJ	0
PSOERX1I	DIQ $$GET1	0
PSOERX1I	PSOERPC1 $$LOCK	0
PSOERX1I	PSOERX1A UL	0
PSOERX1I	PSOERXU1 $$CHKERX	0
PSOERX1I	PSOERXU5 $$GETPAT	0
PSOERX1I	VALM EN	0
PSOERX1I	VALM1 FULL	0
PSOERXA0	DIQ $$GET1	0
PSOERXA0	XLFSTR $$UP	0
PSOERXA0	XUSER $$PRXDT	0
PSOERXA1	%DT 	0
PSOERXA1	DIC $$FIND1	0
PSOERXA1	DIE FILE	0
PSOERXA1	DIE UPDATE	0
PSOERXA1	DIQ $$GET1	0
PSOERXA1	PSOERXA1 $$CONVDTTM	0
PSOERXA1	PSOERXA2 $$STRES	0
PSOERXA1	PSOERXA2 FAC	0
PSOERXA1	PSOERXA2 PHR	0
PSOERXA1	PSOERXA2 PRE	0
PSOERXA1	PSOERXA2 SUP	0
PSOERXA1	PSOERXA3 $$HDR	0
PSOERXA1	PSOERXA3 MED	0
PSOERXA1	PSOERXA5 BFC	0
PSOERXA1	PSOERXA5 CANRX	0
PSOERXA1	PSOERXA5 MEDDISP	0
PSOERXA1	PSOERXA5 REFRESP	0
PSOERXA1	PSOERXU1 $$ERRSEQ	0
PSOERXA1	PSOERXU1 FILERR	0
PSOERXA1	PSOERXU2 $$FINDPAT	0
PSOERXA1	PSOERXU5 $$GETPAT	0
PSOERXA1	PSOERXU8 $$VADEA	0
PSOERXA1	PSOERXUT $$PROXYDUZ	0
PSOERXA1	PSOERXUT AUDLOG	0
PSOERXA1	PSSNDCUT $$GETNDC	0
PSOERXA1	VADPT DEM	0
PSOERXA1	XLFSTR $$UP	0
PSOERXA1	XOBWLIB $$STATCHK	0
PSOERXA2	DIC $$FIND1	0
PSOERXA2	DIE FILE	0
PSOERXA2	DIE UPDATE	0
PSOERXA2	DIQ $$GET1	0
PSOERXA2	PSOERXU2 $$FINDPRE	0
PSOERXA2	XIPUTIL POSTAL	0
PSOERXA2	XLFSTR $$UP	0
PSOERXA3	DID FIELD	0
PSOERXA3	DIE FILE	0
PSOERXA3	DIE UPDATE	0
PSOERXA3	PSOERXA1 $$CONVDTTM	0
PSOERXA3	PSOERXA1 $$CSERX	0
PSOERXA3	PSOERXA1 $$PRESOLV	0
PSOERXA3	PSOERXA4 SS	0
PSOERXA3	PSOERXU2 $$GETREQ	0
PSOERXA3	PSOERXU2 $$GETSTAT	0
PSOERXA3	PSOERXU2 ERR	0
PSOERXA3	PSOERXU6 $$FINDNRX	0
PSOERXA3	XLFDT $$NOW	0
PSOERXA3	XLFSTR $$UP	0
PSOERXA4	DIE UPDATE	0
PSOERXA5	DIC $$FIND1	0
PSOERXA5	DIE FILE	0
PSOERXA5	DIE UPDATE	0
PSOERXA5	DIQ $$GET1	0
PSOERXA5	PSOBPSU2 RXACT	0
PSOERXA5	PSOERX1F SETUP	0
PSOERXA5	PSOERXA1 $$CONVDTTM	0
PSOERXA5	PSOERXA1 $$PRESOLV	0
PSOERXA5	PSOERXO1 POST	0
PSOERXA5	PSOERXU1 UPDSTAT	0
PSOERXA5	PSOERXU2 $$GETREQ	0
PSOERXA5	PSOERXU2 $$RESOLV	0
PSOERXA5	PSOERXU2 RRDELTA	0
PSOERXA5	PSOERXU3 AUTODC	0
PSOERXA5	PSOERXU6 $$VARENEW	0
PSOERXA5	PSOERXU6 CANDC	0
PSOERXA5	XLFSTR $$UP	0
PSOERXA6	DIE FILE	0
PSOERXA6	DIE UPDATE	0
PSOERXA6	DIQ $$GET1	0,1
PSOERXA6	PSOBPSU2 RXACT	0
PSOERXA6	PSOERXA1 $$PRESOLV	0
PSOERXA6	PSOERXU1 $$CHKERX	0
PSOERXA6	PSOERXU1 UPDSTAT	0
PSOERXA6	PSOERXU2 $$RESOLV	0
PSOERXA6	PSOERXU3 AUTODC	0
PSOERXA6	PSOERXU6 $$CANACT	0
PSOERXA6	PSOERXU6 $$CANPEND	0
PSOERXA6	PSOERXU6 $$VARENEW	0
PSOERXA6	XLFSTR $$UP	0
PSOERXAU	DIQ $$GET1	0
PSOERXAU	DIWP 	0
PSOERXAU	PSOERXUT $$ERXSIG	0
PSOERXAU	PSOERXUT OLDVAL	0
PSOERXAU	PSSNDCUT $$NDCFMT	0
PSOERXAU	VALM EN	0
PSOERXAU	VALM1 FULL	0
PSOERXAU	VALM1 INSTR	0
PSOERXAU	VALM10 CNTRL	0
PSOERXAU	VALM10 RESTORE	0
PSOERXAU	VALM10 SAVE	0
PSOERXAU	XLFDT $$FMTE	0
PSOERXC1	%DT 	0
PSOERXC1	DIC 	0
PSOERXC1	DIQ $$GET1	0
PSOERXC1	DIR 	0
PSOERXC1	PSOERX CHKEXP	0
PSOERXC1	PSOERX EN	0
PSOERXC1	PSOERX1 EN	0
PSOERXC1	PSOERX1A $$L	0
PSOERXC1	PSOERX1A UL	0
PSOERXC1	PSOERXUT $$CSFILTER	0
PSOERXC1	PSOERXX1 DIRE	0
PSOERXC1	PSOLSET 	0
PSOERXC1	PSOORFI1 EX	0
PSOERXC1	VALM EN	0
PSOERXC1	VALM1 $$SETFLD	0
PSOERXC1	VALM1 FULL	0
PSOERXC1	VALM10 SET	0
PSOERXC1	XLFDT $$FMADD	0
PSOERXC1	XLFDT $$FMDIFF	0
PSOERXC1	XLFDT $$FMTE	0
PSOERXC1	XLFSTR $$UP	0
PSOERXC1	XQORM1 DISP	0
PSOERXD1	DIE 	0
PSOERXD1	DIQ $$GET1	0
PSOERXD1	PSOERUT0 BLANKLN	0
PSOERXD1	PSOERUT0 RESET	0
PSOERXD1	PSOERUT0 VIDEO	0
PSOERXD1	PSOERUT2 SETDRUG	0
PSOERXD1	PSOERUT3 ALLERGY	0
PSOERXD1	PSOERUT3 SETDIAGS	0
PSOERXD1	PSOERX1A ADDITEM	0
PSOERXD1	PSOERXD1 HDR	0
PSOERXD1	VALM EN	0
PSOERXD1	VALM SHOW	0
PSOERXD1	VALM1 INSTR	0
PSOERXD1	VALM10 SAVE	0
PSOERXD1	VALM10 SET	0
PSOERXD1	XLFDT $$FMTE	0
PSOERXD1	XQORM1 DISP	0
PSOERXD2	DIC 	0
PSOERXD2	DIE 	0
PSOERXD2	DIE FILE	0
PSOERXD2	DIE UPDATE	0
PSOERXD2	DIK 	0
PSOERXD2	DIQ $$GET1	0,1
PSOERXD2	DIR 	0
PSOERXD2	PSOBKDED ASK	0
PSOERXD2	PSOERUT DSPERX	0
PSOERXD2	PSOERUT4 $$PROVCOMM	0
PSOERXD2	PSOERUT4 ERXDOSE	0
PSOERXD2	PSOERX1A EDIT	0
PSOERXD2	PSOERXD3 CNON	0
PSOERXD2	PSOERXD3 FNM	0
PSOERXD2	PSOERXD3 JFN	0
PSOERXD2	PSOERXD3 RTE2	0
PSOERXD2	PSOERXD3 SETUNEX	0
PSOERXD2	PSOERXD3 VDRG11	0
PSOERXD2	PSOERXU1 UPDSTAT	0
PSOERXD2	PSOERXU4 $$QTYDSRFL	0
PSOERXD2	PSOERXUT $$VADRSCH	0
PSOERXD2	PSOERXUT AUDLOG	0
PSOERXD2	PSOERXUT PAUSE	0
PSOERXD2	PSOERXUT PRDRVAL	0
PSOERXD2	PSOERXX1 DIRE	0
PSOERXD2	PSOFSIG EN	0
PSOERXD2	PSOHELP SIG	0
PSOERXD2	PSOORED3 $$DUROK	0
PSOERXD2	PSOORED5 $$SCHASL	0
PSOERXD2	PSOOREDX CON	0
PSOERXD2	PSOOREDX CON1	0
PSOERXD2	PSOOREDX DUR1	0
PSOERXD2	PSOOREDX UPD	0
PSOERXD2	PSORPC01 GETPARK	0
PSOERXD2	PSOSIG SCH	0
PSOERXD2	PSSNDCUT $$GETNDC	0
PSOERXD2	PSSORPH DOSE	0
PSOERXD2	XLFSTR $$UP	0
PSOERXD3	DIC 	0
PSOERXD3	DIE 	0
PSOERXD3	DIQ $$GET1	0
PSOERXD3	DIR 	0
PSOERXD3	PSODIR INDICAT	0
PSOERXD3	PSODIR SIND	0
PSOERXD3	PSOERXUT $$DEFROUTE	0
PSOERXEN	DIC 	0
PSOERXEN	DIQ $$GET1	0
PSOERXEN	DIR 	0
PSOERXEN	PSODPT MSG	0
PSOERXEN	PSOERX $$CHKKEY	0
PSOERXEN	PSOERX EN	0
PSOERXEN	PSOERX EX	0
PSOERXEN	PSOERXA1 $$PRESOLV	0
PSOERXEN	PSOERXC1 EN	0
PSOERXEN	PSOLSET 	0
PSOERXEN	PSOORFI2 INST	0
PSOERXH1	DIC 	0
PSOERXH1	DIE 	0
PSOERXH1	DIE UPDATE	0
PSOERXH1	DIQ $$GET1	0
PSOERXH1	DIR 	0
PSOERXH1	PSOERSE1 REF	0
PSOERXH1	PSOERXA1 $$PRESOLV	0
PSOERXH1	PSOERXH2 BATCHHLD	0
PSOERXH1	PSOERXU1 UPDSTAT	0
PSOERXH1	PSOERXU5 $$EFFDATE	0
PSOERXH1	PSOERXUT $$DONOTFIL	0
PSOERXH1	VALM1 FULL	0
PSOERXH1	XLFDT $$FMADD	0
PSOERXH1	XLFDT $$FMTE	0
PSOERXH1	XLFDT $$NOW	0
PSOERXH1	XLFSTR $$SENTENCE	0
PSOERXH2	DIQ $$GET1	0
PSOERXH2	DIR 	0
PSOERXH2	PSOERPT1 LSTERXS	0
PSOERXH2	PSOERXA1 $$PRESOLV	0
PSOERXH2	PSOERXH1 $$UHSTS	0
PSOERXH2	PSOERXU1 UPDSTAT	0
PSOERXI1	%DT 	0
PSOERXI1	%ZTER 	0
PSOERXI1	DIC $$FIND1	0
PSOERXI1	DIE FILE	0
PSOERXI1	DIQ $$GET1	0,1
PSOERXI1	GMRADPT EN1	0
PSOERXI1	PSOERSE4 BUILDLST	0
PSOERXI1	PSOERUT $$DRUGHASH	0
PSOERXI1	PSOERUT2 SAVEDRUG	0
PSOERXI1	PSOERX1A $$CHKPRV2	0
PSOERXI1	PSOERX1H CREATEPN	0
PSOERXI1	PSOERX1H UPDATEPN	0
PSOERXI1	PSOERXA0 DRGMTCH	0
PSOERXI1	PSOERXA0 PRVMTCH	0
PSOERXI1	PSOERXI2 $$PARSE	0
PSOERXI1	PSOERXU1 $$ERRSEQ	0
PSOERXI1	PSOERXU1 FILERR	0
PSOERXI1	PSOERXU1 UPDSTAT	0
PSOERXI1	PSOERXU8 $$DEAFOUND	0
PSOERXI1	PSOERXU8 $$VADEA	0
PSOERXI1	PSOERXU9 $$CHVAELIG	0
PSOERXI1	PSOERXUT $$PROXYDUZ	0
PSOERXI1	PSOERXUT AUDLOG	0
PSOERXI1	PSOUTIL $$MAXNUMRF	0
PSOERXI1	PSSNDCUT $$GETNDC	0
PSOERXI1	TIUSRVP2 MAKEADD	0
PSOERXI1	VADPT DEM	0
PSOERXI1	VASITE $$SITE	0
PSOERXI1	XLFDT $$NOW	0
PSOERXI1	XLFSTR $$UP	0
PSOERXI2	DIC $$FIND1	0
PSOERXI2	DID FIELD	0
PSOERXI2	DIE FILE	0
PSOERXI2	DIE UPDATE	0
PSOERXI2	PSOERXA1 $$CONVDTTM	0
PSOERXI2	PSOERXA1 $$CSERX	0
PSOERXI2	PSOERXA5 CANRX	0
PSOERXI2	PSOERXA5 REFRESP	0
PSOERXI2	PSOERXA6 CHRESP	0
PSOERXI2	PSOERXIA CHMESREQ	0
PSOERXI2	PSOERXIA PAT	0
PSOERXI2	PSOERXIB PRE	0
PSOERXI2	PSOERXIC PHR	0
PSOERXI2	PSOERXID ALLERGY	0
PSOERXI2	PSOERXID BENEFITS	0
PSOERXI2	PSOERXID FACILITY	0
PSOERXI2	PSOERXID OBSERV	0
PSOERXI2	PSOERXIE MEDS	0
PSOERXI2	PSOERXU2 $$GETREQ	0
PSOERXI2	PSOERXU2 $$GETSTAT	0
PSOERXI2	PSOERXU2 ERR	0
PSOERXI2	PSOERXU5 $$GETPAT	0
PSOERXI2	PSOERXU6 $$FINDNRX	0
PSOERXI2	XLFDT $$NOW	0
PSOERXI2	XLFSTR $$UP	0
PSOERXI2	XOBWLIB $$STATCHK	0
PSOERXIA	DIE FILE	0
PSOERXIA	DIE UPDATE	0
PSOERXIA	DIQ GETS	0
PSOERXIA	PSOERXA1 $$CONVDTTM	0
PSOERXIA	PSOERXA1 $$PRESOLV	0
PSOERXIA	PSOERXA2 $$STRES	0
PSOERXIA	PSOERXIB PRE	0
PSOERXIA	PSOERXIU $$ADDRESS	0
PSOERXIA	PSOERXIU $$NAME	0
PSOERXIA	PSOERXIU CFDA	0
PSOERXIA	PSOERXIU COMM	0
PSOERXIA	PSOERXU2 $$FINDPAT	0
PSOERXIA	XLFSTR $$UP	0
PSOERXIB	DIE FILE	0
PSOERXIB	DIE UPDATE	0
PSOERXIB	PSOERXA2 $$STRES	0
PSOERXIB	PSOERXIA KILL	0
PSOERXIB	PSOERXIU $$ADDRESS	0
PSOERXIB	PSOERXIU $$NAME	0
PSOERXIB	PSOERXIU COMM	0
PSOERXIB	PSOERXU2 $$FINDPRE	0
PSOERXIC	DIE FILE	0
PSOERXIC	DIE UPDATE	0
PSOERXIC	PSOERXA2 $$STRES	0
PSOERXIC	PSOERXIA KILL	0
PSOERXIC	PSOERXIB PRE	0
PSOERXIC	PSOERXIU $$ADDRESS	0
PSOERXIC	PSOERXIU COMM	0
PSOERXID	DIE FILE	0
PSOERXID	DIE UPDATE	0
PSOERXID	PSOERXA1 $$CONVDTTM	0
PSOERXID	PSOERXA1 $$PRESOLV	0
PSOERXID	PSOERXA2 $$STRES	0
PSOERXID	PSOERXIU $$ADDRESS	0
PSOERXID	PSOERXIU $$NAME	0
PSOERXID	PSOERXIU CFDA	0
PSOERXID	PSOERXIU COMM	0
PSOERXIE	DIE FILE	0
PSOERXIE	DIE UPDATE	0
PSOERXIE	DIQ $$GET1	0
PSOERXIE	PSOERXA1 $$CONVDTTM	0
PSOERXIE	PSOERXA1 $$PRESOLV	0
PSOERXIE	PSOERXIF SIG	0
PSOERXIE	PSOERXIG AGENCY	0
PSOERXIE	PSOERXIG IVADMIN	0
PSOERXIE	PSOERXIG TITRATE	0
PSOERXIE	PSOERXIG WOUND	0
PSOERXIE	PSOERXIH COMPOUND	0
PSOERXIE	PSOERXIH FACTIME	0
PSOERXIE	PSOERXIH OMEDDATE	0
PSOERXIE	PSOERXIH PATNOTES	0
PSOERXIE	PSOERXIU CFDA	0
PSOERXIF	DIE FILE	0
PSOERXIF	DIE UPDATE	0
PSOERXIF	PSOERXII IFU	0
PSOERXIF	PSOERXII INSIFU	0
PSOERXIF	PSOERXII MDR	0
PSOERXIF	PSOERXII SIG	0
PSOERXIF	PSOERXIU CFDA	0
PSOERXIG	DIE FILE	0
PSOERXIG	DIE UPDATE	0
PSOERXIG	PSOERXA1 $$CONVDTTM	0
PSOERXIG	PSOERXA1 $$PRESOLV	0
PSOERXIG	PSOERXA2 $$STRES	0
PSOERXIG	PSOERXIU $$ADDRESS	0
PSOERXIG	PSOERXIU $$NAME	0
PSOERXIG	PSOERXIU CFDA	0
PSOERXIG	PSOERXIU COMM	0
PSOERXIH	DIE FILE	0
PSOERXIH	DIE UPDATE	0
PSOERXIH	PSOERXA1 $$CONVDTTM	0
PSOERXIH	PSOERXA1 $$PRESOLV	0
PSOERXIH	PSOERXIU CFDA	0
PSOERXII	DIE UPDATE	0
PSOERXII	DIE WP	0
PSOERXII	PSOERXD1 TXT2ARY	0
PSOERXII	PSOERXIU CFDA	0
PSOERXIU	DIE FILE	0
PSOERXIU	DIE UPDATE	0
PSOERXIU	DIQ $$GET1	0
PSOERXIU	ETSLNC CSDATA	0
PSOERXIU	XLFDT $$FMTE	0
PSOERXIU	XLFSTR $$UP	0
PSOERXO1	%ZTER UNWIND	0
PSOERXO1	DIE UPDATE	0
PSOERXO1	DIQ $$GET1	0
PSOERXO1	DIQ GETS	0
PSOERXO1	MXMLUTL $$SYMENC	0
PSOERXO1	PSOBPSUT $$RXRLDT	0
PSOERXO1	PSOERXA1 $$PRESOLV	0
PSOERXO1	PSOERXO1 $$EXTIME	0
PSOERXO1	PSOERXU1 $$ERRSEQ	0
PSOERXO1	PSOERXU1 FILERR	0
PSOERXO1	PSOERXU1 UPDSTAT	0
PSOERXO1	PSOERXU2 $$GETREQ	0
PSOERXO1	PSOERXU2 $$RESOLV	0
PSOERXO1	PSOERXU6 $$FINDNRX	0
PSOERXO1	PSOERXX1 CONVXML	0
PSOERXO1	XLFDT $$FMTE	0
PSOERXO1	XLFDT $$FMTHL7	0
PSOERXO1	XLFDT $$NOW	0
PSOERXO1	XOBWLIB $$GETREST	0
PSOERXO1	XOBWLIB $$POST	0
PSOERXO1	XUPROD $$PROD	0
PSOERXOA	DIQ $$GET1	0
PSOERXOA	DIQ GETS	0
PSOERXOA	DIR 	0
PSOERXOA	MXMLUTL $$SYMENC	0
PSOERXOA	PSOERXI1 INCERX	0
PSOERXOA	PSOERXO1 $$EXTIME	0
PSOERXOA	PSOERXO1 $$RESTPOST	0
PSOERXOA	PSOERXOB OALLERGY	0
PSOERXOA	PSOERXOB OBENEFIT	0
PSOERXOA	PSOERXOB OFAC	0
PSOERXOA	PSOERXOB OOBSERVE	0
PSOERXOA	PSOERXOC PATIENT	0
PSOERXOA	PSOERXOD OPHARM	0
PSOERXOA	PSOERXOE PERSON	0
PSOERXOA	PSOERXOF MEDDIS	0
PSOERXOA	PSOERXOG MEDS	0
PSOERXOA	PSOERXON $$CHREQ	0
PSOERXOA	PSOERXON $$GETCODES	0
PSOERXOA	PSOERXON MEDCODES	0
PSOERXOA	PSOERXU1 UPDSTAT	0
PSOERXOA	PSOERXX1 CONVXML	0
PSOERXOA	PSOERXX1 DIRE	0
PSOERXOA	VALM1 FULL	0
PSOERXOA	XLFDT $$NOW	0
